,tweetid,tweet,target,clean_text
892,614863214824828928,@Almightyde_ wassup.,0,wassup
893,621941925592043520,"Droitwich Dr, Humble, TX 77346, $52,093 3 beds, 2 baths http://t.co/s6wQ1hEBcd",0,droitwich dr humble tx beds baths
894,596363682109501440,@Cuban_Fusion go dig a hole and die Corey ð??½,0,go dig hole and die corey
895,587035482116075520,hey come hangout,0,hey come hangout
896,628411498541416449,â??@tbhdaphne: DRAKE SAVAGE FOR THIS http://t.co/b0Ht9UAj5jâ?? @sambarretttt,0,drake savage for this
897,591328241454960640,Fuck the iPhone 6,0,fuck the iphone
898,589511716867690496,I believe the Warriors are going to play their best ball in these here playoffs.,0,believe the warriors are going to play their best ball in these here playoffs
899,589511714023936000,"@Tahjai_Powell This is Marcy, she is asleep.",0,this is marcy she is asleep
900,628411481646764032,@mcdavoo PeÃ±a andaleeee,0,pea andaleeee
901,617933984593518592,ready for a real boyfriend.,0,ready for real boyfriend
902,617933994835861504,Hmuð??´,0,hmu
903,648570130297958400,I've been stuck on the coach for hours sick and I'm going crazy,0,ve been stuck on the coach for hours sick and going crazy
904,633336745623429120,@ruleofnext And xhibition Will Release Info On Where The Black Yeezy Will Be Released. Complexâ?¦ https://t.co/lrGjqvtoB9,0,and xhibition will release info on where the black yeezy will be released complex
905,648570176665985024,First session sleeve werk #custom #NcognitoInk #eternalink #bishoprotarymachines #bishoprotaryâ?¦ https://t.co/6Y01n9rrjO,0,first session sleeve werk custom ncognitoink eternalink bishoprotarymachines bishoprotary
906,639910713302085634,"In a few minutes, we will be performing for 150+ students at Fremont High School for an assembly toâ?¦ https://t.co/ZKklBt2DSj",0,in few minutes we will be performing for students at fremont high school for an assembly to
907,639910748785930242,NEW! Mark your ball in style with our new poker chip ball markers. Each marker is double sided withâ?¦ https://t.co/debDRpclr4,0,new mark your ball in style with our new poker chip ball markers each marker is double sided with
908,607638432140161024,When im fucked up thats the real me !,0,when im fucked up thats the real me
909,639910697455869952,A Few Thoughts On The BlackBerry-Good Technology Deal http://t.co/dHVJzmNG7m,0,few thoughts on the blackberry good technology deal
910,611434946163441667,had to block that hoe,0,had to block that hoe
911,588064394669649922,no words,0,no words
912,617934004893937664,Kendrick Lamar = the truth â?¤ï¸? #essencefest #nola @ Mercedes-Benz Superdome https://t.co/SYw0qGSUpZ,0,kendrick lamar the truth essencefest nola mercedes benz superdome
913,633336709439074304,Trees have spirits and that makes me appreciate them way more.,0,trees have spirits and that makes me appreciate them way more
914,633336736899334144,"à¹?à¸?à¸?à¹?à¸?à¹?à¸?à¸²à¹? à¸£à¸­ Cool down à¸­à¸µà¸?5 à¸?à¸²à¸?à¸µ à¸?à¸?à¸?à¸¶à¹?à¸?!! @ Planet Fitness - Boston, Downtown Crossing, MA https://t.co/nI3Z4WMz",0,cool down planet fitness boston downtown crossing ma
915,591328237277487104,@Shippygem Got it. I know race issues are a little different over there and thought you were saying English v British was inherently racist.,0,got it know race issues are little different over there and thought you were saying english british was inherently racist
916,589511713927467009,"@ashwiekennedy fuck dude, I can't tell if I'm gonna die or nah lmao",0,fuck dude can not tell if gonna die or nah lmao
917,637689011893596161,Iam my bother keeper,0,iam my bother keeper
918,588064390567616512,Where tf is my bf ð??¬.,0,where tf is my bf
919,630790748904894466,"#Hospitality alert: All Management Positions - Longview, TX - Here We... | BJ's Restaurants, Inc. | #Longview, TX http://t.co/maVCuPAqnq",0,hospitality alert all management positions longview tx here we bj restaurants inc longview tx
920,621941877760225280,@mmjoymm_StP @yin00034 @LalaOana @Politprivet @joyful12031 @kayel_m http://t.co/jLOuZjbMZc,0,
921,613551236676083712,"No eres lo que posees, agarra el pedo.",0,no eres lo que posees agarra el pedo
922,589511713097175040,Lol now GSW get to fuck up new orleans,0,lol now gsw get to fuck up new orleans
923,639910713599897602,@gigglingr @TrickyCatz @emperor_toby @ChinCrestedZoey @borders6 @TailsDoggie @pipnic2 Nanite everyone!ð???ð??¤,0,nanite everyone
924,637689022249332736,Stop number two on the Wednesday Night St. Helena Pub (upscale bar) Crawl! #cocktails #food #foodpornâ?¦ https://t.co/hohChbxxij,0,stop number two on the wednesday night st helena pub upscale bar crawl cocktails food foodporn
925,621941891173498881,can't sleep!!!!!!!!!!!!!,0,can not sleep
926,633336695937740801,@caleb723 and Halee's day off!...which is consisting of rearranging and errand running because I am the worst. :P,0,and halee day off which is consisting of rearranging and errand running because am the worst
927,648570124828573696,"It pays to be early, I arrived at the venue before the other guys alreadyâ?¦ https://t.co/Gq1xZ7RvNt",0,it pays to be early arrived at the venue before the other guys already
928,648570122572013568,Drinking a Yeti by @greatdividebrew at @greatdividebrew â?? http://t.co/6lckkkTPUY #photo,0,drinking yeti by at photo
929,591328242784555008,@BethLauer your hair is so long :o,0,your hair is so long
930,589511709800333312,Like wise  https://t.co/1vvTeT7jQG,0,like wise
931,637689004897398784,Corny dog frenzy and school pride propel this week's 5 most popular stories: Editorâ??s note: Another week has comeâ?¦ http://t.co/1cUQ2pWpJZ,0,corny dog frenzy and school pride propel this week most popular stories editor note another week has come
932,591328238997143552,@dethRuki they insulted my makeup. It was a troll blog. By the time I hit the report button the blog was already deleted.,0,they insulted my makeup it was troll blog by the time hit the report button the blog was already deleted
933,639910704623910912,"#Seattle, Washington #HR : partner resources manager, PRO - Global Technology â?? Seattle, WA at Starbucks http://t.co/czXPfzebhL #Veterans",0,seattle washington hr partner resources manager pro global technology seattle wa at starbucks veterans
934,628411501133565952,Some things aren't as evil as they appear to be. You fear what you don't understand.,0,some things are not as evil as they appear to be you fear what you do not understand
935,588064396749836288,Ylvis - The Fox (What Does The Fox Say?) [Official music video HD]: https://t.co/gF5gThdPcb #nowplaying,0,ylvis the fox what does the fox say official music video hd nowplaying
936,617934027018760192,"I've let my past experiences determine my future, and that has to be my biggest mistake.",0,ve let my past experiences determine my future and that has to be my biggest mistake
937,607638446295941120,"Congrats bae on graduating!!!â?¤ï¸? @ Athol, Massachusetts https://t.co/cRioIjuIzo",1,congrats bae on graduating athol massachusetts
938,613551188466921472,Old carrots and hot ranch never tasted so good.,1,old carrots and hot ranch never tasted so good
939,648570138783010816,So happy both of these turds were able to come to the game this weekend!â?¦ https://t.co/8zaj39PV4o,1,so happy both of these turds were able to come to the game this weekend
940,596753360176476160,Reunited with my sailorâ?ºï¸? @ Naval Station Great Lakes https://t.co/wKtemsiEkN,1,reunited with my sailor naval station great lakes
941,630790604516012032,Feast your pareidolia on this! http://t.co/BoqG2E4cbi,1,feast your pareidolia on this
942,660175175686553600,"Friday ! Gym , swim and breakfast #mastercrawlers #wwc #homies #friends #triathlete #ironmanâ?¦ https://t.co/qpXZq3nT8y",1,friday gym swim and breakfast mastercrawlers wwc homies friends triathlete ironman
943,639910712442228736,Fantastic IPA. doesnt taste like 9.8%.  Very smooth and delicious! - Drinking a DUB at @eatsmokeeaters - http://t.co/DvL4nkVM4D #photo,1,fantastic ipa doesnt taste like very smooth and delicious drinking dub at photo
944,633336748416872448,tomorrow's payday and im off ð??¸ð???,1,tomorrow payday and im off
945,607638447562596352,#goofy #smile #happy #thinkingaboutlife 91strangeminions adril0ve @unicorn29april @flysheepmutton1â?¦ https://t.co/7jyRpjB7kE,1,goofy smile happy thinkingaboutlife strangeminions adril ve
946,648570175848083457,Reading again #girlboss ! Inspiration for the #pfw Hussle ! @ Aroma Coffee and Tea https://t.co/LJXlqjwmZ9,1,reading again girlboss inspiration for the pfw hussle aroma coffee and tea
947,596363690598862848,When we rock out we rock out. #Turntsituations @ Bijou Nightclub & Lounge https://t.co/SYTabFOgkg,1,when we rock out we rock out turntsituations bijou nightclub lounge
948,621941754867093504,"Even on my worst day I'm still blessed. I'm healthy, my family is healthy, that's all that matters",1,even on my worst day still blessed healthy my family is healthy that all that matters
949,607638433784307713,Last night was perfect with these 2. â?¤ï¸? @stephiewall @flanaganmusic #madtparty @ Mad T Party https://t.co/67LmDu3IVE,1,last night was perfect with these madtparty mad party
950,613551188701638656,When you hit your whip then jump off a house into the pool.,1,when you hit your whip then jump off house into the pool
951,621941796726263808,Just chillin! Made it to LAX!!! Flight leaves in 1 hr! #aycjapan @ Los Angeles International Airportâ?¦ https://t.co/ODG1LWprmd,1,just chillin made it to lax flight leaves in hr aycjapan los angeles international airport
952,607638402842927104,"To the top of South Mountain we climbed, for a view like no other! #WelcometoArizona #WeekOfFirstsâ?¦ https://t.co/9AHnVmDmZm",1,to the top of south mountain we climbed for view like no other welcometoarizona weekoffirsts
953,660175147123539968,When your hang time and edges on FLEEK ð??©ð??? @ Jamaica Avenue https://t.co/IfxUxokgUA,1,when your hang time and edges on fleek jamaica avenue
954,628411545136046080,Such a good fruit beer!! Wow.... - Drinking a Serendipity by @newglarusbeer @ Dodge Cabin  â?? http://t.co/ynrz3V0CtA #photo,1,such good fruit beer wow drinking serendipity by dodge cabin photo
955,630790759172677632,Was watching shooting stars last night with some awesome people. I neverâ?¦ https://t.co/HwVYZ54Inq,1,was watching shooting stars last night with some awesome people never
956,589511707317383168,Grand Ole Darty with the Grand Ole Party @ Birthday Weekend ð??? https://t.co/Fbfngbk7KW,1,grand ole darty with the grand ole party birthday weekend
957,587035478987112449,Walking* ha!,1,walking ha
958,660175133559115776,Fun times with great people! ð???ð??¸  #halloween2015 #greatfriends #threeblindmice #monstersincâ?¦ https://t.co/hU1XY2g0JC,1,fun times with great people halloween greatfriends threeblindmice monstersinc
959,611434856430465024,Pretty stoked on our service learning mentor text: The Wildlife Detectives http://t.co/glsTda4qDZ,1,pretty stoked on our service learning mentor text the wildlife detectives
960,643981022921629696,Hey y'all. #NeverBeTooSerious @ Melrose Avenue https://t.co/CmYATcYgFa,1,hey all neverbetooserious melrose avenue
961,633336728502276096,Light the way. #WoodsHole #CapeCod #NobskaLighthouse #Lighthouse #SummerVacation #WhatRachelSeesâ?¦ https://t.co/MKmmrGawiv,1,light the way woodshole capecod nobskalighthouse lighthouse summervacation whatrachelsees
962,587035478542565376,"Me & my friend, Laura, celebrating her bachelorette trip. She's getting married in June. Having a blast! Love y'all! http://t.co/V7OanvJAPW",1,me my friend laura celebrating her bachelorette trip she getting married in june having blast love all
963,621941909452406784,"Happy 60th Birthday Disneyland!! Opening Day, July 17, 1955. #Disneyland60 #Disneyland #HappyBirthdayâ?¦ https://t.co/zCYVYDkRh5",1,happy th birthday disneyland opening day july disneyland disneyland happybirthday
964,589511716695740417,Rainbowdash such a good friend! #mlp #brony #rainbowdash #scootaloo http://t.co/Yc2PVeQ2W9,1,rainbowdash such good friend mlp brony rainbowdash scootaloo
965,587035487048749056,Amazing turnout @EpilepsySC Gala. There must be 250 ppl here celebrating the great work of this team & offering thanks!,1,amazing turnout gala there must be ppl here celebrating the great work of this team offering thanks
966,607638412733124608,Congrats to Firecrackers on berth to ASA nationals! #chattanoogabound,1,congrats to firecrackers on berth to asa nationals chattanoogabound
967,643981043335348224,@alene721 @seedywumps  @rinkydnk2 @SharmaRajarshi @LauraLaFleur3 I am back from the restaurant celebrated 31st anniversary tonight!,1,am back from the restaurant celebrated st anniversary tonight
968,617934040218218496,"I heard that more people watched the women's world cup game than the Stanley cup finals, pretty cool",1,heard that more people watched the women world cup game than the stanley cup finals pretty cool
969,617934010141044736,Knocking this one off my bucket list. Celebrating the 80th birthday of His Holiness the Dalai Lama.â?¦ https://t.co/C1vWh51Ce8,1,knocking this one off my bucket list celebrating the th birthday of his holiness the dalai lama
970,613551237896638464,@RattoCSN Haha! Well done.,1,haha well done
971,596363686559784961,"Very nice (@ Brick House Tavern + Tap in Grapevine, TX) https://t.co/S6nUUBxhQZ",1,very nice brick house tavern tap in grapevine tx
972,621941825515880452,"@Officeuh I personally enjoy seeing your posts of your cute liddo family, glad youre doing well. i miss youu ð???",1,personally enjoy seeing your posts of your cute liddo family glad youre doing well miss youu
973,648570190649659392,Look at these little rockstars!! We sponsored modernmusicschoolcali student concert last Saturday andâ?¦ https://t.co/NLNgR5kDXE,1,look at these little rockstars we sponsored modernmusicschoolcali student concert last saturday and
974,621941902829465600,me & Stephanie ready ! ð???,1,me stephanie ready
975,611434858334715904,I love lana â?¨â?¨â?¨,1,love lana
976,643981034208542720,Proud Dad!!! Chargers win 14-6!!!!! @ Butler Stadium https://t.co/nirTKaY0W8,1,proud dad chargers win butler stadium
977,633336676635549701,Not sure if you can tell or not.... But I REALLY like pillows ð???ð??¼ @â?¦ https://t.co/hkfieL0IJ7,1,not sure if you can tell or not but really like pillows
978,617933963802345472,"My biggest fan, my biggest supporter, and the love of my life. I'm so thankful to have spent thisâ?¦ https://t.co/lfcLnb4t63",1,my biggest fan my biggest supporter and the love of my life so thankful to have spent this
979,643981067570020352,ð??½NYC ð??½Shooting with @sunderlandsteph and adorable/beautiful @andreahanks So fun meeting these two!â?¦ https://t.co/Pr32hDVM7h,1,nyc shooting with and adorable beautiful so fun meeting these two
980,596753363468967938,I love the iPhone gps,1,love the iphone gps
981,643980985273597952,Let's go Giants! #sfgiants #attpark #sanfrancisco @ AT&T Park https://t.co/GHyhKrAyvP,1,let go giants sfgiants attpark sanfrancisco at park
982,643980978424258560,@Austinbeswaggin okay good,1,okay good
983,643981003254575104,#BestTimeEver with Neil Patrick Harris,1,besttimeever with neil patrick harris
984,660175184863862788,Stopped in Lafayette for gas and a small bite. That's exactly what I got too. Lol...good thing dinnerâ?¦ https://t.co/Qk8dM8uYAK,1,stopped in lafayette for gas and small bite that exactly what got too lol good thing dinner
985,637689045603221504,Best friend festivitiesð???ð???ð???â?¤ï¸? @ Blake's Ciderhouse & Winery https://t.co/psbFE2MjyC,1,best friend festivities blake ciderhouse winery
986,628411546696290304,"tkultraa and her new friend, Veron. @ Chelsea Historic District https://t.co/WnltMoxteG",1,tkultraa and her new friend veron chelsea historic district
987,587035478391652354,@Cami08lle belle photo de profile bro. ;),1,belle photo de profile bro
988,643981014570811393,Quick PM trip to DUMBO for #tiubride things ð??°ð??¼ and now it's time for #BAEcation #YAYcation -1â?¦ https://t.co/HJWD2qUBXW,1,quick pm trip to dumbo for tiubride things and now it time for baecation yaycation
989,613551214182187008,Love when I find a pic that hasn't been posted yet ð??? @ Come home P810 https://t.co/WMoUd6E235,1,love when find pic that has not been posted yet come home
990,660175171924439040,"Twinnie & I killed it last yearð??»ð??? Love you, babeð??? @ Fulton, Mississippi https://t.co/YlRecWMxVl",1,twinnie killed it last year love you babe fulton mississippi
991,596363643643666432,New thephoenixeffect caps!! Get one now! This lighting makes my abs look super spazzy...I'm into it.â?¦ https://t.co/Y3BezoUkya,1,new thephoenixeffect caps get one now this lighting makes my abs look super spazzy into it
992,637689053828239360,Time for lunch! ð??» @ Pat O'Briens San Antonio https://t.co/6SvPKnM3oS,1,time for lunch pat briens san antonio
993,648570140691431424,"More Thanks to Jefferson Elementary School , East Penn School District ,â?¦ https://t.co/NlFsPadBFy",1,more thanks to jefferson elementary school east penn school district
994,637689029627125761,Goes great with smoked meat too - Drinking an Export Ale by @molsoncoors at @dunnsfamous  â?? http://t.co/NFk6CmI7Zw #photo,1,goes great with smoked meat too drinking an export ale by at photo
995,630790589991256064,#NewYork > #Louisville > #Chicago > #LosAngeles and finally back to #SanFrancisco .  This boy is gladâ?¦ https://t.co/hCy7MeF9Vm,1,newyork louisville chicago losangeles and finally back to sanfrancisco this boy is glad
996,639910743366848512,"Sooo yum!! (@ Urban Seoul in Irvine, CA) https://t.co/lN2eBI8E1r",1,sooo yum urban seoul in irvine ca
997,633336738593812480,happy birthday baby keesey i love you so much ð??? _rweebs22 @ Times Square â?? 42nd Street https://t.co/0neaovJxpm,1,happy birthday baby keesey love you so much rweebs times square nd street
998,643981031167655936,Mile 3.1. #getmoving #downtowntuesday #SanAntonio #nightrun #epic @ Main Plaza https://t.co/n8FJLnsFNQ,1,mile getmoving downtowntuesday sanantonio nightrun epic main plaza
999,639910717701914624,I think it's s good sign when I can come home on a Friday afternoon and have enough energy to make aâ?¦ https://t.co/LnWBJmavxo,1,think it good sign when can come home on friday afternoon and have enough energy to make
1000,628411542770479104,'Twas amazing! thehifiindy @zelladay @ The Hi-Fi https://t.co/sML7RUD5VJ,1,twas amazing thehifiindy the hi fi
1001,637689025474785280,Beautiful day up north ð??¶ð??£enjoying time on the lake with familyâ?¦ https://t.co/iX9X4SA1CE,1,beautiful day up north enjoying time on the lake with family
1002,660175179482402817,"Happy Halloween from the Wofo ""Kardashian Family"" Scott, Kourtney, Kim,â?¦ https://t.co/FQFFt0ZElN",1,happy halloween from the wofo kardashian family scott kourtney kim
1003,617934012741332993,ð???ð???// you cute.,1,you cute
1004,637689004318703616,Almost time...#kingsburywedding @ Kitty Hawk Pier https://t.co/lqFugOU3Ty,1,almost time kingsburywedding kitty hawk pier
1005,591328240112766976,So pretty! #MyBestfrn #OverYourBestie ð???ð??? http://t.co/7HnH8n1faM,1,so pretty mybestfrn overyourbestie
1006,587035480362987520,Love this pic of Roland http://t.co/nt1f7Pch2w,1,love this pic of roland
1007,639910725616537600,Eye candy...                                                      #visitlongview #eatlongviewâ?¦ https://t.co/0IbEsaWpcN,1,eye candy visitlongview eatlongview
1008,621941920097533952,Fresh 2â?£ ð??ª Got the crew reunited for another hurrah. @ Bayfront Restaurant https://t.co/WULlMzKEmT,1,fresh got the crew reunited for another hurrah bayfront restaurant
1009,613551237175341056,Sometimes you just know it when you see the best at their craft. Awesome to see @garyclarkjr on theâ?¦ https://t.co/P4p6ovNSBg,1,sometimes you just know it when you see the best at their craft awesome to see on the
1010,607638412082987008,Nice night yesterday watching Breakfast at Tiffany's with the city.  ð??? #LA #Lovemycity @ The Autry https://t.co/vxlt7pThlP,1,nice night yesterday watching breakfast at tiffany with the city la lovemycity the autry
1011,643981060645236737,Nothing like a little @lakings hockey to get you ready for the season. Watching the rookies play theâ?¦ https://t.co/mcByh55ZIm,1,nothing like little hockey to get you ready for the season watching the rookies play the
1012,660175179771871232,Tonight Door Three!! Movieeeeeeee. â? ï¸?WOWâ? ï¸? @ Door Three https://t.co/LuYZcmPcSx,1,tonight door three movieeeeeeee wow door three
1013,660175158301188096,What's this? It's time for the Walt Disney Company Halloween Party on the Studio Lot!! There areâ?¦ https://t.co/s7PWLMoNPT,1,what this it time for the walt disney company halloween party on the studio lot there are
1014,589511707543777280,Who will rise? I will rise! We will rise! @bekluttz #Crum15,1,who will rise will rise we will rise crum
1015,648570153114968064,Being goofy backstage last night at Jazz Night with my favorite babe in the history of everâ?¦ https://t.co/PKxPt39wYk,1,being goofy backstage last night at jazz night with my favorite babe in the history of ever
1016,591328244323913729,@DammitMoe happy birthday bro,1,happy birthday bro
1017,589511716410654720,"QB challenge at halftime of the Spring game between JT, Cardale and Troy Smith.. Cardale threw it 74 YARDS!!! #12Gauge",1,qb challenge at halftime of the spring game between jt cardale and troy smith cardale threw it yards gauge
1018,630790751941697536,Yesterday was an out of body experience. All our favorite people in one room watching us tie theâ?¦ https://t.co/emylVauF5w,1,yesterday was an out of body experience all our favorite people in one room watching us tie the
1019,596753359530516480,Couldn't have had any better of a freshman year with the boys #Roomieduo @ 212 https://t.co/dCx80Wonbo,1,couldn have had any better of freshman year with the boys roomieduo
1020,588064392576638977,more #rare #rarevinyl #classic #vinyl just put out!!! ready for this weekend!!! #rsd #rsd2015â?¦ https://t.co/DOX9HkVb3S,1,more rare rarevinyl classic vinyl just put out ready for this weekend rsd rsd
1021,639910716720418819,"Green smoothie, oh my! #leipersfork #dashhomefarm #eatcleanâ?¦ https://t.co/2kMtBq0hpA",1,green smoothie oh my leipersfork dashhomefarm eatclean
1022,596753365075423232,Glad to see @smokey7173j finally joined Twitter !!  Welcome Aboard Ernie !! ð???,1,glad to see finally joined twitter welcome aboard ernie
1023,660175139351359488,"So cool to be #subbing for my Sister-in-Law, viva_la_bal today ... The kids have no problemâ?¦ https://t.co/ZBekxz2pDB",1,so cool to be subbing for my sister in law viva la bal today the kids have no problem
1024,621941757085917184,Me and sister living that 70s life. To be inspired by someone like her is truly more than words canâ?¦ https://t.co/TEOz3l6OrC,1,me and sister living that life to be inspired by someone like her is truly more than words can
1025,633336694738190336,Shawn was incredible last night ð??? @ Greek Theatre L.A. https://t.co/mJc92Qgk4J,1,shawn was incredible last night greek theatre
1026,614863226702950401,@egvick @kc5fm #OMGFacts:These Dogs Have Been Photographed Before And After Getting Wet And The Latter Is SO Funny https://t.co/Vfmqt1E9cn,1,omgfacts these dogs have been photographed before and after getting wet and the latter is so funny
1027,628411542304915457,just received the best text #happy4her,1,just received the best text happy her
1028,589511708701564929,today gone be a good dayð??? http://t.co/aJ7vHnm33g,1,today gone be good day
1029,613551196687589376,@SmutPeddlerXXX absolutely perfect,1,absolutely perfect
1030,588064388436860930,Happy bday to my boi King Curry ð???ð???ð???ð??? @rchit7,1,happy bday to my boi king curry
1031,613551192866693120,So blessed to guide this spectacular group of students through class this evening. Thank you forâ?¦ https://t.co/NQezUiM7Yk,1,so blessed to guide this spectacular group of students through class this evening thank you for
1032,621941864522977280,Finally hooking up with @brian_loveless #mickysweho #gayboyproblems #hunk #gorgeous #hottie #instagayâ?¦ https://t.co/cLYKapnn8u,1,finally hooking up with mickysweho gayboyproblems hunk gorgeous hottie instagay
1033,633336718633103360,"A bestselling trio of multi-award winning holiday games! Juxtabo, Spectracube, and Disruptus. @â?¦ https://t.co/jTCeVaf5wp",1,bestselling trio of multi award winning holiday games juxtabo spectracube and disruptus
1034,648570150132805632,"Something pretty for your Monday ð??? #1783Photography @ Annapolis, Maryland https://t.co/x6CqohjTik",1,something pretty for your monday photography annapolis maryland
1035,596363675327438848,"Strike A Pose, There's Nothing To It!!!!! @ Nordstrom Streets at Southpoint https://t.co/uv4EAKA6Dn",1,strike pose there nothing to it nordstrom streets at southpoint
1036,660175145168936960,"Went trick-or-treating on the farm today. Thanks for the #earthcandy, piginapen! ð??? @ The Garden Farmacy https://t.co/xBZKbdCD7c",1,went trick or treating on the farm today thanks for the earthcandy piginapen the garden farmacy
1037,643981060599095296,Of Monsters and Men concert on a beautiful evening @ The Mann Center - Skyline Stage https://t.co/w0QrsBE1WV,1,of monsters and men concert on beautiful evening the mann center skyline stage
1038,643981058845876224,Tuesday night at Camden Yards with the best people! @ Oriole Park at Camden Yards https://t.co/iK978lI9fH,1,tuesday night at camden yards with the best people oriole park at camden yards
1039,621941784516538368,@LaTissaMiller Goodnight Latissa.Sleep well and Bless You.Talk to you soon.Big HUGS.Sweet Dreamsð???ð???ð???ð???,1,goodnight latissa sleep well and bless you talk to you soon big hugs sweet dreams
1040,633336724937175040,"I think it's cool that any day we want, we can decide we want our lives to go a completely differentâ?¦ https://t.co/1LYs5RjBfa",1,think it cool that any day we want we can decide we want our lives to go completely different
1041,628411484645773313,#UhBones is so rad. Hurry! @ Diabolical Records https://t.co/WFveUp9BMF,1,uhbones is so rad hurry diabolical records
1042,639910714732380160,"Birthday freebee (at @DennysDiner in Winter Park, FL) https://t.co/ST9TlnTXmo",1,birthday freebee at in winter park fl
1043,596363663180754944,Back at Target Field today. Can never have too much baseball in your life. @ Target Field https://t.co/97GZIUvJbT,1,back at target field today can never have too much baseball in your life target field
1044,628411472859762688,"Great day with great peopleâ??ï¸?ð???ð??? #worksquad @ Hampton Beach - ""Official"" https://t.co/vJZW05CI3D",1,great day with great people worksquad hampton beach official
1045,607638407733510144,Boys chillin on Masonboro #beachlife @ Masonboro Island https://t.co/LQ92i7ZZn1,1,boys chillin on masonboro beachlife masonboro island
1046,611434670945927168,Great session tonight with the homie djasap3x   thx to @redwallstudiosj for showing us luv.â?¦ https://t.co/LnfRMkHRwC,1,great session tonight with the homie djasap thx to for showing us luv
1047,660175162931879937,"fall in the midwest <3 @ Cincinnati, Ohio https://t.co/rAw7Pjja2w",1,fall in the midwest cincinnati ohio
1048,621941886505369600,"I'm all Mooged out, over you! #art #music #moog #synth #edm #wellness #quote #pic #photo #beautyâ?¦ https://t.co/lMRRNHylnI",1,all mooged out over you art music moog synth edm wellness quote pic photo beauty
1049,614863233061662720,post-hiking brunch!! #foodporn #vsco #vscocam @ Puesto https://t.co/e1MJPNWHbb,1,post hiking brunch foodporn vsco vscocam puesto
1050,637689012233314304,Me and my malika kathryn_roberta - she is a very loving homie - her loveâ?¦ https://t.co/LqOyg3FbV4,1,me and my malika kathryn roberta she is very loving homie her love
1051,660175152869691392,Wishing everyone could reach through their phone to grab a bite bc this is worth sharing. This appleâ?¦ https://t.co/U8qomfg7j0,1,wishing everyone could reach through their phone to grab bite bc this is worth sharing this apple
1052,617934029002661888,When u find that perfect spot in the bed>>>>,1,when find that perfect spot in the bed
1053,611434956120682496,Wow i love cereal,1,wow love cereal
1054,589511710119178240,Meeting Minnie! #mickeyonbreak #waitedanhour #sleepykid @ Fayette Mall https://t.co/RAarLMh5gg,1,meeting minnie mickeyonbreak waitedanhour sleepykid fayette mall
1055,639910737247383553,Best lobster roll and view @ CANAL CAFE  Hampton Bays NY https://t.co/2178HHyJ3g,1,best lobster roll and view canal cafe hampton bays ny
1056,613551200567308288,"I've been to Soak City, I've been to Hurricane Harbor, but after going to Raging Waters today, I may have found my favorite water park",1,ve been to soak city ve been to hurricane harbor but after going to raging waters today may have found my favorite water park
1057,630790753392922624,My son Gavin! ð??? What is your one thing? #1 #thing #you #cant #liveâ?¦ https://t.co/wRtxaQZg7Q,1,my son gavin what is your one thing thing you cant live
1058,613551207286706176,First night in Nashville was a success. brandonchasemusic @ The Whiskey Kitchen https://t.co/6ZqEzleBKG,1,first night in nashville was success brandonchasemusic the whiskey kitchen
1059,617934009595641856,"â??@turtletoms: Kinder Power! Exit 10A: ""Nobody Puts Kindergarten in the Corner!"" http://t.co/X5jo4vPZGD @gfletchyâ?? @MillbraeEdFound kinders!!",1,kinder power exit nobody puts kindergarten in the corner kinders
1060,660175144296452096,These girls made it to @biltmoreestate!!! Renewed our season passes for another year of theseâ?¦ https://t.co/3qca6uK7lI,1,these girls made it to renewed our season passes for another year of these
1061,613551190048161792,#EDCLV 2015 was a complete success. Had a blast and danced my butt off and saw my favorite artists onâ?¦ https://t.co/EZFpVwOhhx,1,edclv was complete success had blast and danced my butt off and saw my favorite artists on
1062,614863237973180416,I guess crepes are my new thing. @ Aviary Cafe and Creperie https://t.co/YRrDeYkVpt,1,guess crepes are my new thing aviary cafe and creperie
1063,607638408194879488,@LunkenDrush I know you will. ;),1,know you will
1064,639910711557259264,Sparkly sea ð???â?µ  #santabarbra #California #travelling #sunmemberssoduku @ Santa Barbara State Beach https://t.co/MLQWFZQl0B,1,sparkly sea santabarbra california travelling sunmemberssoduku santa barbara state beach
1065,643981042894942208,#kakifurai #kanoyama #eastvillage #authentic #japanese #lovetoeat #bestsushi #lovesushi #oystersâ?¦ https://t.co/hxWRKF8xfz,1,kakifurai kanoyama eastvillage authentic japanese lovetoeat bestsushi lovesushi oysters
1066,591328240569950208,@MikeWazNot_ @WorIdComedy @ahung01  OMG yes we are !!!,1,omg yes we are
1067,587035483173183490,You're beautiful,1,you re beautiful
1068,633336757661081601,"So happy rode again in my lovely California! Saturday was wolfpackhustle #civiccentercrit time, wasâ?¦ https://t.co/zp6D3iPwCD",1,so happy rode again in my lovely california saturday was wolfpackhustle civiccentercrit time was
1069,643981071420362753,SPI Block Party! #spi2015 #wiley #solar #burndy @ Disney California Adventure https://t.co/4uYXTv7hmb,1,spi block party spi wiley solar burndy disney california adventure
1070,607638415857881088,Enjoying that gorgeous day!!!!! #longboard #sunday #sundayfunday #boston #globe #sun #charlesriverâ?¦ https://t.co/uXNl8Lx5Gf,1,enjoying that gorgeous day longboard sunday sundayfunday boston globe sun charlesriver
1071,614863220373876736,Infusion starts today! #Dcf #finocchietto #handcrafted @ Don Ciccio & Figli https://t.co/RWND7hAhT5,1,infusion starts today dcf finocchietto handcrafted don ciccio figli
