,Unnamed: 0,text,target,source,binary
1605978,5978,is it just me or does harry potter suck,0.0,kaggle,1
1605979,5979,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1605980,5980,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1605981,5981,hate harry potter,0.0,kaggle,1
1605982,5982,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1605983,5983,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1605984,5984,these harry potter movies really suck,0.0,kaggle,1
1605985,5985,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1605986,5986,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1605987,5987,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1605988,5988,is it just me or does harry potter suck,0.0,kaggle,1
1605989,5989,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1605990,5990,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1605991,5991,hate harry potter,0.0,kaggle,1
1605992,5992,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1605993,5993,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1605994,5994,these harry potter movies really suck,0.0,kaggle,1
1605995,5995,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1605996,5996,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1605997,5997,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1605998,5998,is it just me or does harry potter suck,0.0,kaggle,1
1605999,5999,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606000,6000,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606001,6001,hate harry potter,0.0,kaggle,1
1606002,6002,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606003,6003,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606004,6004,these harry potter movies really suck,0.0,kaggle,1
1606005,6005,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606006,6006,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606007,6007,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606008,6008,is it just me or does harry potter suck,0.0,kaggle,1
1606009,6009,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606010,6010,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606011,6011,hate harry potter,0.0,kaggle,1
1606012,6012,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606013,6013,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606014,6014,these harry potter movies really suck,0.0,kaggle,1
1606015,6015,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606016,6016,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606017,6017,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606018,6018,is it just me or does harry potter suck,0.0,kaggle,1
1606019,6019,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606020,6020,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606021,6021,hate harry potter,0.0,kaggle,1
1606022,6022,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606023,6023,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606024,6024,these harry potter movies really suck,0.0,kaggle,1
1606025,6025,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606026,6026,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606027,6027,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606028,6028,is it just me or does harry potter suck,0.0,kaggle,1
1606029,6029,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606030,6030,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606031,6031,hate harry potter,0.0,kaggle,1
1606032,6032,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606033,6033,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606034,6034,these harry potter movies really suck,0.0,kaggle,1
1606035,6035,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606036,6036,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606037,6037,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606038,6038,is it just me or does harry potter suck,0.0,kaggle,1
1606039,6039,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606040,6040,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606041,6041,hate harry potter,0.0,kaggle,1
1606042,6042,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606043,6043,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606044,6044,these harry potter movies really suck,0.0,kaggle,1
1606045,6045,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606046,6046,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606047,6047,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606048,6048,is it just me or does harry potter suck,0.0,kaggle,1
1606049,6049,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606050,6050,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606051,6051,hate harry potter,0.0,kaggle,1
1606052,6052,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606053,6053,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606054,6054,these harry potter movies really suck,0.0,kaggle,1
1606055,6055,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606056,6056,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606057,6057,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606058,6058,is it just me or does harry potter suck,0.0,kaggle,1
1606059,6059,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606060,6060,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606061,6061,hate harry potter,0.0,kaggle,1
1606062,6062,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606063,6063,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606064,6064,these harry potter movies really suck,0.0,kaggle,1
1606065,6065,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606066,6066,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606067,6067,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606068,6068,is it just me or does harry potter suck,0.0,kaggle,1
1606069,6069,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606070,6070,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606071,6071,hate harry potter,0.0,kaggle,1
1606072,6072,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606073,6073,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606074,6074,these harry potter movies really suck,0.0,kaggle,1
1606075,6075,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606076,6076,this quiz sucks and harry potter sucks ok bye,0.0,kaggle,1
1606077,6077,hate harry potter it retarted gay and stupid and there only one black guy,0.0,kaggle,1
1606078,6078,is it just me or does harry potter suck,0.0,kaggle,1
1606079,6079,always knows what want not guy crazy hates harry potter,0.0,kaggle,1
1606080,6080,think hate harry potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,0.0,kaggle,1
1606081,6081,hate harry potter,0.0,kaggle,1
1606082,6082,not because hate harry potter but because am the type of person that likes it when the main character dies,0.0,kaggle,1
1606083,6083,harry potter dragged draco malfoy trousers down past his hips and sucked him into his throat with vigor making whimpering noises and panting and groaning around the blonds rock hard aching cock,0.0,kaggle,1
1606084,6084,these harry potter movies really suck,0.0,kaggle,1
1606085,6085,hate harry potter that daniel wotshisface needs fucking slap,0.0,kaggle,1
1606086,6086,brokeback mountain is tragic but immensely well executed never feeling moralistic,0.0,kaggle,1
1606087,6087,am the only person in the world who thought brokeback mountain sucked sucked,0.0,kaggle,1
1606088,6088,brokeback mountain was one boring show well at least they had super the cute actors,0.0,kaggle,1
1606089,6089,but brokeback mountain is one of the most boring movies have ever seen,0.0,kaggle,1
1606090,6090,think rent brokeback mountain might be pretty awkward and awful together,0.0,kaggle,1
1606091,6091,brokeback mountain sucks,0.0,kaggle,1
1606092,6092,hate brokeback mountain,0.0,kaggle,1
1606093,6093,brokeback mountain sucked,0.0,kaggle,1
1606094,6094,brokeback mountain sucked,0.0,kaggle,1
1606095,6095,so who else hates brokeback mountain,0.0,kaggle,1
1606096,6096,we also went to see brokeback mountain which totally sucked,0.0,kaggle,1
1606097,6097,brokeback mountain sucks,0.0,kaggle,1
1606098,6098,am the only person in the world who thought brokeback mountain sucked,0.0,kaggle,1
1606099,6099,but if crash won the academy award brokeback mountain must have sucked harder than cowboys in pup tent,0.0,kaggle,1
1606100,6100,brokeback mountain sucked everybody mother balls,0.0,kaggle,1
1606101,6101,hated brokeback mountain,0.0,kaggle,1
1606102,6102,love gay boys but think brokeback mountain sucked,0.0,kaggle,1
1606103,6103,brokeback mountain sucked,0.0,kaggle,1
1606104,6104,like for me brokeback mountain sucked because do not have the fill for its blanks,0.0,kaggle,1
1606105,6105,hated brokeback mountain,0.0,kaggle,1
1606106,6106,brokeback mountain sucked ass,0.0,kaggle,1
1606107,6107,and joan keeps telling me how brokeback mountain sucks so much but everyone else liked it so think ll go see it,0.0,kaggle,1
1606108,6108,brokeback mountain sucks balls,0.0,kaggle,1
1606109,6109,brokeback mountain sucked,0.0,kaggle,1
1606110,6110,hated brokeback mountain and not because the main characters were gay,0.0,kaggle,1
1606111,6111,brokeback mountain sucked,0.0,kaggle,1
1606112,6112,brokeback mountain sucked,0.0,kaggle,1
1606113,6113,brokeback mountain sucked,0.0,kaggle,1
1606114,6114,hate brokeback mountain,0.0,kaggle,1
1606115,6115,brokeback mountain pretty much sucked,0.0,kaggle,1
1606116,6116,brokeback mountain pretty much sucked,0.0,kaggle,1
1606117,6117,brokeback mountain sucked my balls,0.0,kaggle,1
1606118,6118,brokeback mountain sucked,0.0,kaggle,1
1606119,6119,hated brokeback mountain,0.0,kaggle,1
1606120,6120,brokeback mountain sucks,0.0,kaggle,1
1606121,6121,also brokeback mountain sucks,0.0,kaggle,1
1606122,6122,hate brokeback mountain,0.0,kaggle,1
1606123,6123,hate brokeback mountain,0.0,kaggle,1
1606124,6124,have to say hated brokeback mountain though,0.0,kaggle,1
1606125,6125,brokeback mountain sucked big juicy donkey balls,0.0,kaggle,1
1606126,6126,absolutely hated brokeback mountain,0.0,kaggle,1
1606127,6127,brokeback mountain did suck and it was way too long,0.0,kaggle,1
1606128,6128,gay guy posted in livejournal about how much he thought brokeback mountain sucked,0.0,kaggle,1
1606129,6129,and brokeback mountain can suck my dick,0.0,kaggle,1
1606130,6130,brokeback mountain sucked,0.0,kaggle,1
1606131,6131,brokeback mountain is boring,0.0,kaggle,1
1606132,6132,brokeback mountain sucks too,0.0,kaggle,1
1606133,6133,brokeback mountain sucks,0.0,kaggle,1
1606134,6134,brokeback mountain sucks,0.0,kaggle,1
1606135,6135,hate brokeback mountain,0.0,kaggle,1
1606136,6136,hate brokeback mountain,0.0,kaggle,1
1606137,6137,good night and good luck close second but freaking hated brokeback mountain,0.0,kaggle,1
1606138,6138,the gayness was not what made brokeback mountain suck,0.0,kaggle,1
1606139,6139,really hate brokeback mountain,0.0,kaggle,1
1606140,6140,waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa well they can all die brokeback mountain sucks,0.0,kaggle,1
1606141,6141,brokeback mountain sucks,0.0,kaggle,1
1606142,6142,hate brokeback mountain,0.0,kaggle,1
1606143,6143,omg hate brokeback mountain,0.0,kaggle,1
1606144,6144,but also hate brokeback mountain and am kind of glad that it lost,0.0,kaggle,1
1606145,6145,brokeback mountain sucks anus and thats fact,0.0,kaggle,1
1606146,6146,brokeback mountain larry mcmurtry diana ossana the book sucked movie was way better they had lot of work to do,0.0,kaggle,1
1606147,6147,its freezing cold up there after watching the brokeback mountain which sucks big time nearly fell asleep,0.0,kaggle,1
1606148,6148,evilpinkmunky is gay and brokeback mountain sucks,0.0,kaggle,1
1606149,6149,soooo hated brokeback mountain,0.0,kaggle,1
1606150,6150,brokeback mountain sucked,0.0,kaggle,1
1606151,6151,hate brokeback mountain,0.0,kaggle,1
1606152,6152,officially hate brokeback mountain,0.0,kaggle,1
1606153,6153,it is shameful that hate brokeback mountain is just because it is more popular than capote but hate it,0.0,kaggle,1
1606154,6154,brokeback mountain sucks,0.0,kaggle,1
1606155,6155,hated brokeback mountain,0.0,kaggle,1
1606156,6156,absolutely hated brokeback mountain,0.0,kaggle,1
1606157,6157,by the master himself the man sitting at the head of the table is rant on how brokeback mountain has made gayness so mainstream it well kind of sucks,0.0,kaggle,1
1606158,6158,brokeback mountain sucked,0.0,kaggle,1
1606159,6159,brokeback mountain stinks,0.0,kaggle,1
1606160,6160,think the academy was too chicken to give the best picture to brokeback mountain and that sucks,0.0,kaggle,1
1606161,6161,hate brokeback mountain,0.0,kaggle,1
1606162,6162,officially hate brokeback mountain,0.0,kaggle,1
1606163,6163,did not hate it as much as hated brokeback mountain but did hate sam with passion,0.0,kaggle,1
1606164,6164,brokeback mountain was stupid sort of but it had really good mountain scenes and the backdrop to the movie was good overall,0.0,kaggle,1
1606165,6165,watched brokeback mountain and tried my best to hate the thing,0.0,kaggle,1
1606166,6166,absolutely hated brokeback mountain,0.0,kaggle,1
1606167,6167,ah it was nothin love heather shes great and hate will brokeback mountain stites,0.0,kaggle,1
1606168,6168,things hate about you knight tale brokeback mountain,0.0,kaggle,1
1606169,6169,why do hate brokeback mountain so much,0.0,kaggle,1
1606170,6170,okay so everyone else went with seemed to hate brokeback mountain or at least josie and zach did and they were the loudest criticizers,0.0,kaggle,1
1606171,6171,didn see it but much like brokeback mountain don need to see it to know it sucks ass,0.0,kaggle,1
1606172,6172,ps brokeback mountain fucking sucked,0.0,kaggle,1
1606173,6173,hate nanny mcphee and brokeback mountain,0.0,kaggle,1
1606174,6174,perhaps should revise my opinion to hate brokeback mountain jokes unless they are carefully crafted and involve one of my pop culture loves,0.0,kaggle,1
1606175,6175,hate this brokeback mountain shit,0.0,kaggle,1
1606176,6176,brokeback mountain was the most awful movie have ever seen,0.0,kaggle,1
1606177,6177,they were saying how awful brokeback mountain was,0.0,kaggle,1
1606178,6178,hate this brokeback mountain shit,0.0,kaggle,1
1606179,6179,we rode bikes to hollywood and rented brokeback mountain which was also stupid,0.0,kaggle,1
1606180,6180,the complaints ve seen about the vito being gay plot twist with facile comparsions to brokeback mountain are so stupid,0.0,kaggle,1
1606181,6181,brokeback mountain movie about two gay cowboys overcoming adversity is the stupidest and most offensive film hollywood has concocted yet,0.0,kaggle,1
1606182,6182,then dinner with min and rosie and brokeback mountain which was an awful movie,0.0,kaggle,1
1606183,6183,brokeback mountain was such stupid movie,0.0,kaggle,1
1606184,6184,and for the record thought brokeback mountain was stupid movie which actually fit into the independant movies always have gay cowboys eating pudding category,0.0,kaggle,1
1606185,6185,or that awful goth twist on brokeback mountain the shattered spine emo mound of cow shit,0.0,kaggle,1
1606186,6186,stupid brokeback mountain,0.0,kaggle,1
1606187,6187,stupid brokeback mountain,0.0,kaggle,1
1606188,6188,would like to kill the writers of brokeback mountain for ruining my image of cowboys,0.0,kaggle,1
1606189,6189,thought brokeback mountain was an awful movie,0.0,kaggle,1
1606190,6190,stupid brokeback mountain you ruined it for me,0.0,kaggle,1
1606191,6191,brokeback mountain was so stupid,0.0,kaggle,1
1606192,6192,everyone knows brokeback mountain is going to win all because of the stupid gay cowboys,0.0,kaggle,1
1606193,6193,brokeback mountain was stupid,0.0,kaggle,1
1606194,6194,take that stupid brokeback mountain,0.0,kaggle,1
1606195,6195,couple of very liberal people know thought brokeback mountain was stupid exploitation,0.0,kaggle,1
1606196,6196,and stupid brokeback mountain was not showing the one night time we try to go see it they had it rented out the theater for something else,0.0,kaggle,1
1606197,6197,brokeback mountain boyy hahahahahaha suck weiners,0.0,kaggle,1
1606198,6198,murderball immediately after crash won the oscar there was lot of bullshit about how brokeback mountain was robbed in favor of stupid movie that told us that racism is bad,0.0,kaggle,1
1606199,6199,in her rant with generalized condemnation of the entire hollywood industry the people who actually voted for brokeback mountain are targeted as part of the same stupid mob,0.0,kaggle,1
1606200,6200,thought brokeback mountain was an awful movie,0.0,kaggle,1
1606201,6201,hated the ending to brokeback mountain,0.0,kaggle,1
1606202,6202,but thought brokeback mountain was going to be stupid movie,0.0,kaggle,1
1606203,6203,you know brokeback mountain was stupid movie because if it was about guy and girl no one would give shit about it,0.0,kaggle,1
1606204,6204,murderball immediately after crash won the oscar there was lot of bullshit about how brokeback mountain was robbed in favor of stupid movie that told us that racism is bad,0.0,kaggle,1
1606205,6205,thought brokeback mountain was an awful movie,0.0,kaggle,1
1606206,6206,glad that stupid brokeback mountain did not win,0.0,kaggle,1
1606207,6207,watched things hate about you and of brokeback mountain,0.0,kaggle,1
1606208,6208,hate the dance remix of brokeback mountain theme song,0.0,kaggle,1
1606209,6209,again hate those homophobic critics who dislike brokeback mountain,0.0,kaggle,1
1606210,6210,and brokeback mountain was so sad and so boring and jack did want to hide but once he tried to live real life he died,0.0,kaggle,1
1606211,6211,did not catch the france and portugal match in the end watched the stupid brokeback mountain dvds instead,0.0,kaggle,1
1606212,6212,besides that stupid brokeback mountain crap,0.0,kaggle,1
1606213,6213,would give you more kudos on this blog but you had to go and talk about awful brokeback mountain,0.0,kaggle,1
1606214,6214,think the movie brokeback mountain was stupid and overexagerated,0.0,kaggle,1
1606215,6215,brokeback mountain and requiem for dream both suck equally,0.0,kaggle,1
1606216,6216,brokeback mountain is pretty depressing,0.0,kaggle,1
1606217,6217,watch it things hate about you the patirot knights tale the four feathers casanova lords of dogtown monsters ball or brokeback mountain,0.0,kaggle,1
1606218,6218,just have to say that brokeback mountain while visually incredible and extremely well directed was crappy movie,0.0,kaggle,1
1606219,6219,did lapse once created new account and left two stupid short comments on the brokeback mountain board,0.0,kaggle,1
1606220,6220,becuase that stupid brokeback mountain movie,0.0,kaggle,1
1606221,6221,brokeback mountain was depressing,0.0,kaggle,1
1606222,6222,now dont know whether consider brokeback mountain to be the shittiest movie ive watched recently,0.0,kaggle,1
1606223,6223,also disliked brokeback mountain,0.0,kaggle,1
1606224,6224,brokeback mountain is stupid movie,0.0,kaggle,1
1606225,6225,which is probably why disliked brokeback mountain,0.0,kaggle,1
1606226,6226,stupid brokeback mountain reference did,0.0,kaggle,1
1606227,6227,thought brokeback mountain was terrible movie,0.0,kaggle,1
1606228,6228,and still think brokeback mountain was horrible movie,0.0,kaggle,1
1606229,6229,just for the record brokeback mountain was terrible movie,0.0,kaggle,1
1606230,6230,we watched brokeback mountain which was pretty horrible,0.0,kaggle,1
1606231,6231,brokeback mountain is so depressing,0.0,kaggle,1
1606232,6232,thought brokeback mountain was incredibly depressing,0.0,kaggle,1
1606233,6233,which answers why dislike brokeback mountain,0.0,kaggle,1
1606234,6234,do not care what anyone says brokeback mountain was shitty movie,0.0,kaggle,1
1606235,6235,because this kid wrote letter to the school editor about how brokeback mountain is horrible movie,0.0,kaggle,1
1606236,6236,brokeback mountain was just as depressing as the first time but glad went to see it again,0.0,kaggle,1
1606237,6237,brokeback mountain is officially the most depressing movie have seen in the last months,0.0,kaggle,1
1606238,6238,brokeback mountain is so depressing,0.0,kaggle,1
1606239,6239,so few days ago there were these asian christian folk on the news talking about how brokeback mountain is evil and bad for families and should be boycotted,0.0,kaggle,1
1606240,6240,after the festivities madre and saw brokeback mountain which was great yet depressing all at once,0.0,kaggle,1
1606241,6241,brokeback mountain was incredibly depressing liked it but it was quite depressing,0.0,kaggle,1
1606242,6242,brokeback mountain is horrible,0.0,kaggle,1
1606243,6243,brokeback mountain was depressing,0.0,kaggle,1
1606244,6244,brokeback mountain was depressing but it was really good,0.0,kaggle,1
1606245,6245,brokeback mountain is really depressing movie,0.0,kaggle,1
1606246,6246,but brokeback mountain really was lousy movie,0.0,kaggle,1
1606247,6247,but then when came home tiffani made us all watch brokeback mountain which was horrible,0.0,kaggle,1
1606248,6248,brokeback mountain is horrible,0.0,kaggle,1
1606249,6249,watched pirated illegally presented brokeback mountain with horrible chinese subtitles,0.0,kaggle,1
1606250,6250,do not want to hear from some backward ass mormon brokeback mountain is terrible movie because the news,0.0,kaggle,1
1606251,6251,and danielle what the shit are you talking about brokeback mountain was terrible,0.0,kaggle,1
1606252,6252,brokeback mountain was extremely depressing,0.0,kaggle,1
1606253,6253,brokeback mountain was terrible,0.0,kaggle,1
1606254,6254,mostly making fun of brokeback mountain which to be honest is terrible film,0.0,kaggle,1
1606255,6255,the horrible lesson of brokeback mountain was that if you can not fix something you just have to live with it,0.0,kaggle,1
1606256,6256,brokeback mountain was depressing,0.0,kaggle,1
1606257,6257,brokeback mountain is depressing movie,0.0,kaggle,1
1606258,6258,stupid talk shows talking about real life brokeback mountain stories,0.0,kaggle,1
1606259,6259,we watched horrible movies such as brokeback mountain and just my luck,0.0,kaggle,1
1606260,6260,do not agree with homophobes but they have every right to say horrible things about brokeback mountain and how it corrupting the world,0.0,kaggle,1
1606261,6261,brokeback mountain was horrible movie,0.0,kaggle,1
1606262,6262,we went to see brokeback mountain which was kinda horrible lol,0.0,kaggle,1
1606263,6263,brokeback mountain is so depressing,0.0,kaggle,1
1606264,6264,the thursday movie was brokeback mountain which was actually really terrible,0.0,kaggle,1
1606265,6265,heard brokeback mountain was terrible,0.0,kaggle,1
1606266,6266,brokeback mountain was horrible movie mean how the those hollywoord people even make movie about two gay guys,0.0,kaggle,1
1606267,6267,brokeback mountain is horrible,0.0,kaggle,1
1606268,6268,stupid talk shows talking about real life brokeback mountain stories,0.0,kaggle,1
1606269,6269,from the reviews that ve read hear that brokeback mountain is extremely depressing,0.0,kaggle,1
1606270,6270,we then saw brokeback mountain which is just depressing the second time around,0.0,kaggle,1
1606271,6271,even though brokeback mountain is one of the most depressing movies ever,0.0,kaggle,1
1606272,6272,brokeback mountain is one hell of depressing movie,0.0,kaggle,1
1606273,6273,can also say that brokeback mountain is pretty much the most depressing movie have ever seen,0.0,kaggle,1
1606274,6274,disliked brokeback mountain,0.0,kaggle,1
1606275,6275,having brokeback mountain action figures that are fully clothed is stupid,0.0,kaggle,1
1606276,6276,brokeback mountain was the most horrible movie ve seen all year,0.0,kaggle,1
1606277,6277,brokeback mountain is the best combonation of the best most depressing movie ever,0.0,kaggle,1
1606278,6278,brokeback mountain was shitty movie,0.0,kaggle,1
1606279,6279,just like to say that brokeback mountain is very depressing movie,0.0,kaggle,1
1606280,6280,brokeback mountain was just as depressing as the first time but glad went to see it again,0.0,kaggle,1
1606281,6281,brokeback mountain is so depressing,0.0,kaggle,1
1606282,6282,not even halfway through this movie but think brokeback mountain is terrible,0.0,kaggle,1
1606283,6283,brokeback mountain is still depressing still have the van though the insurance runs out soon the room is messy again after being clean,0.0,kaggle,1
1606284,6284,brokeback mountain was the shittiest movie have ever seen,0.0,kaggle,1
1606285,6285,ony monchel and brigid were with me to watch brokeback mountain which is one horrible ass movie god damn,0.0,kaggle,1
1606286,6286,brokeback mountain is fucking horrible,0.0,kaggle,1
1606287,6287,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606288,6288,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606289,6289,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606290,6290,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606291,6291,brokeback mountain was boring,0.0,kaggle,1
1606292,6292,so brokeback mountain was really depressing,0.0,kaggle,1
1606293,6293,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606294,6294,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606295,6295,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606296,6296,brokeback mountain is fucking horrible,0.0,kaggle,1
1606297,6297,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606298,6298,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606299,6299,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606300,6300,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606301,6301,brokeback mountain was boring,0.0,kaggle,1
1606302,6302,so brokeback mountain was really depressing,0.0,kaggle,1
1606303,6303,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606304,6304,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606305,6305,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606306,6306,brokeback mountain is fucking horrible,0.0,kaggle,1
1606307,6307,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606308,6308,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606309,6309,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606310,6310,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606311,6311,brokeback mountain was boring,0.0,kaggle,1
1606312,6312,so brokeback mountain was really depressing,0.0,kaggle,1
1606313,6313,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606314,6314,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606315,6315,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606316,6316,brokeback mountain is fucking horrible,0.0,kaggle,1
1606317,6317,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606318,6318,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606319,6319,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606320,6320,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606321,6321,brokeback mountain was boring,0.0,kaggle,1
1606322,6322,so brokeback mountain was really depressing,0.0,kaggle,1
1606323,6323,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606324,6324,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606325,6325,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606326,6326,brokeback mountain is fucking horrible,0.0,kaggle,1
1606327,6327,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
